지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),현지기압(hPa),지면온도(°C),요일,강수량,명칭,태양황경,season
108,서울,2019-08-06 18:00:00,34.8,0.0,2.1,43.0,995.0,34.6,1,0,대서,120,2
108,서울,2019-08-06 19:00:00,33.4,0.0,2.5,47.0,995.2,31.6,1,0,대서,120,2
108,서울,2019-08-06 20:00:00,31.7,0.0,1.9,50.0,995.6,29.4,1,0,대서,120,2
108,서울,2019-08-06 21:00:00,30.6,0.0,2.4,50.0,996.1,28.2,1,0,대서,120,2
108,서울,2019-08-06 22:00:00,30.1,0.0,2.4,49.0,995.9,27.6,1,0,대서,120,2
108,서울,2019-08-06 23:00:00,29.5,0.0,1.6,51.0,995.6,27.1,1,0,대서,120,2
108,서울,2019-08-07 00:00:00,29.1,0.0,1.0,51.0,995.3,26.9,2,0,대서,120,2
108,서울,2019-08-07 01:00:00,28.7,0.0,1.4,52.0,995.2,26.7,2,0,대서,120,2
108,서울,2019-08-07 07:00:00,24.5,1.4,2.5,94.0,994.7,25.4,2,1,대서,120,2
108,서울,2019-08-07 08:00:00,23.9,2.1,2.6,95.0,994.8,25.4,2,1,대서,120,2
108,서울,2019-08-07 09:00:00,24.3,0.7,1.5,94.0,994.9,26.2,2,1,대서,120,2
108,서울,2019-08-07 10:00:00,24.6,0.2,1.2,93.0,995.5,26.7,2,1,대서,120,2
108,서울,2019-08-07 11:00:00,24.9,0.4,2.2,94.0,995.7,26.7,2,1,대서,120,2
108,서울,2019-08-07 12:00:00,25.2,0.0,1.5,87.0,996.0,26.7,2,0,대서,120,2
108,서울,2019-08-07 13:00:00,25.8,0.0,1.1,82.0,996.1,27.9,2,0,대서,120,2
108,서울,2019-08-07 14:00:00,26.7,0.0,0.7,77.0,996.1,28.8,2,0,대서,120,2
108,서울,2019-08-07 15:00:00,27.8,0.0,0.9,74.0,995.4,30.9,2,0,대서,120,2
108,서울,2019-08-07 16:00:00,29.1,0.0,1.3,67.0,995.3,32.3,2,0,대서,120,2
108,서울,2019-08-07 17:00:00,29.7,0.0,1.4,66.0,995.4,31.9,2,0,대서,120,2
108,서울,2019-08-07 18:00:00,30.2,0.0,0.9,64.0,995.3,30.1,2,0,대서,120,2
108,서울,2019-08-07 19:00:00,29.4,0.0,1.1,71.0,995.9,28.1,2,0,대서,120,2
108,서울,2019-08-07 20:00:00,28.4,0.0,0.9,72.0,996.4,27.0,2,0,대서,120,2
108,서울,2019-08-07 21:00:00,27.7,0.0,0.5,74.0,996.9,26.5,2,0,대서,120,2
108,서울,2019-08-07 22:00:00,27.2,0.0,1.0,75.0,996.8,25.9,2,0,대서,120,2
108,서울,2019-08-07 23:00:00,26.8,0.0,0.8,75.0,997.1,25.6,2,0,대서,120,2
108,서울,2019-08-08 00:00:00,27.1,0.0,1.2,80.0,997.4,25.8,3,0,입추,135,3
108,서울,2019-08-08 01:00:00,27.1,0.0,1.2,80.0,997.6,25.9,3,0,입추,135,3
108,서울,2019-08-08 07:00:00,26.0,0.0,0.7,87.0,998.6,25.8,3,0,입추,135,3
108,서울,2019-08-08 08:00:00,26.4,0.0,0.6,83.0,998.9,26.9,3,0,입추,135,3
108,서울,2019-08-08 09:00:00,27.6,0.0,1.5,72.0,998.8,28.7,3,0,입추,135,3
108,서울,2019-08-08 10:00:00,29.1,0.0,1.1,67.0,999.1,31.6,3,0,입추,135,3
108,서울,2019-08-08 11:00:00,31.0,0.0,2.4,57.0,999.4,35.1,3,0,입추,135,3
108,서울,2019-08-08 12:00:00,31.6,0.0,1.9,56.0,998.9,36.7,3,0,입추,135,3
108,서울,2019-08-08 13:00:00,31.4,0.0,2.8,61.0,998.5,36.7,3,0,입추,135,3
108,서울,2019-08-08 14:00:00,32.3,0.0,3.0,56.0,998.1,35.5,3,0,입추,135,3
108,서울,2019-08-08 15:00:00,32.5,0.0,2.5,56.0,997.5,37.5,3,0,입추,135,3
108,서울,2019-08-08 16:00:00,31.9,0.0,2.4,59.0,997.2,33.4,3,0,입추,135,3
108,서울,2019-08-08 17:00:00,30.9,0.0,2.5,65.0,997.8,31.1,3,0,입추,135,3
108,서울,2019-08-08 18:00:00,30.1,0.0,2.5,65.0,997.8,29.5,3,0,입추,135,3
108,서울,2019-08-08 19:00:00,29.9,0.0,2.6,67.0,997.7,28.5,3,0,입추,135,3
108,서울,2019-08-08 20:00:00,29.2,0.0,1.0,71.0,997.9,27.4,3,0,입추,135,3
108,서울,2019-08-08 21:00:00,28.7,0.0,1.9,72.0,998.9,27.1,3,0,입추,135,3
108,서울,2019-08-08 22:00:00,28.4,0.0,1.2,74.0,999.2,26.8,3,0,입추,135,3
108,서울,2019-08-08 23:00:00,28.0,0.0,1.1,76.0,999.1,26.4,3,0,입추,135,3
108,서울,2019-08-09 00:00:00,27.7,0.0,0.7,78.0,998.8,26.2,4,0,입추,135,3
108,서울,2019-08-09 01:00:00,27.4,0.0,0.6,79.0,998.6,26.1,4,0,입추,135,3
108,서울,2019-08-09 07:00:00,26.2,0.0,1.5,81.0,998.4,25.7,4,0,입추,135,3
108,서울,2019-08-09 08:00:00,27.6,0.0,1.5,70.0,998.5,27.1,4,0,입추,135,3
108,서울,2019-08-09 09:00:00,28.9,0.0,0.6,70.0,998.4,29.2,4,0,입추,135,3
108,서울,2019-08-09 10:00:00,30.0,0.0,0.8,61.0,998.1,33.1,4,0,입추,135,3
108,서울,2019-08-09 11:00:00,31.3,0.0,0.4,60.0,997.8,32.6,4,0,입추,135,3
108,서울,2019-08-09 12:00:00,32.7,0.0,2.4,56.0,997.5,38.5,4,0,입추,135,3
108,서울,2019-08-09 13:00:00,33.4,0.0,1.4,54.0,997.1,37.7,4,0,입추,135,3
108,서울,2019-08-09 14:00:00,33.1,0.0,2.3,54.0,996.8,36.5,4,0,입추,135,3
108,서울,2019-08-09 15:00:00,33.4,0.0,3.0,54.0,996.6,38.5,4,0,입추,135,3
108,서울,2019-08-09 16:00:00,34.3,0.0,2.2,52.0,996.3,40.2,4,0,입추,135,3
108,서울,2019-08-09 17:00:00,34.5,0.0,1.0,53.0,996.1,39.2,4,0,입추,135,3
108,서울,2019-08-09 18:00:00,33.0,0.0,2.2,58.0,996.3,33.3,4,0,입추,135,3
108,서울,2019-08-09 19:00:00,31.8,0.0,2.1,61.0,996.5,30.8,4,0,입추,135,3
108,서울,2019-08-09 20:00:00,30.3,0.0,2.2,66.0,997.2,28.7,4,0,입추,135,3
108,서울,2019-08-09 21:00:00,29.6,0.0,1.3,69.0,997.6,27.9,4,0,입추,135,3
108,서울,2019-08-09 22:00:00,29.1,0.0,1.5,75.0,998.0,27.4,4,0,입추,135,3
108,서울,2019-08-09 23:00:00,28.6,0.0,0.4,77.0,997.7,27.0,4,0,입추,135,3
108,서울,2019-08-10 00:00:00,28.1,0.0,0.9,77.0,997.9,26.6,5,0,입추,135,3
108,서울,2019-08-10 01:00:00,27.8,0.0,0.9,78.0,997.7,26.3,5,0,입추,135,3
108,서울,2019-08-10 07:00:00,27.1,0.0,1.0,77.0,997.4,26.1,5,0,입추,135,3
108,서울,2019-08-10 08:00:00,28.8,0.0,1.4,69.0,997.4,27.7,5,0,입추,135,3
108,서울,2019-08-10 09:00:00,30.3,0.0,1.4,66.0,997.3,29.7,5,0,입추,135,3
108,서울,2019-08-10 10:00:00,31.9,0.0,1.3,59.0,996.8,34.0,5,0,입추,135,3
108,서울,2019-08-10 11:00:00,33.3,0.0,1.5,53.0,996.7,37.9,5,0,입추,135,3
108,서울,2019-08-10 12:00:00,34.2,0.0,2.0,52.0,996.1,41.8,5,0,입추,135,3
108,서울,2019-08-10 13:00:00,35.5,0.0,1.6,45.0,995.5,46.0,5,0,입추,135,3
108,서울,2019-08-10 14:00:00,36.1,0.0,1.2,44.0,995.1,46.8,5,0,입추,135,3
108,서울,2019-08-10 15:00:00,36.5,0.0,2.5,42.0,994.6,47.3,5,0,입추,135,3
108,서울,2019-08-10 16:00:00,36.1,0.0,1.9,43.0,994.0,43.9,5,0,입추,135,3
108,서울,2019-08-10 17:00:00,35.8,0.0,2.4,44.0,993.8,39.3,5,0,입추,135,3
108,서울,2019-08-10 18:00:00,35.4,0.0,2.2,44.0,993.8,36.1,5,0,입추,135,3
108,서울,2019-08-10 19:00:00,34.3,0.0,1.7,44.0,993.9,32.5,5,0,입추,135,3
108,서울,2019-08-10 20:00:00,33.3,0.0,2.2,45.0,994.7,30.8,5,0,입추,135,3
108,서울,2019-08-10 21:00:00,32.3,0.0,1.8,46.0,995.5,29.6,5,0,입추,135,3
108,서울,2019-08-10 22:00:00,31.3,0.0,2.0,47.0,996.1,28.7,5,0,입추,135,3
108,서울,2019-08-10 23:00:00,30.6,0.0,2.9,48.0,996.2,27.8,5,0,입추,135,3
108,서울,2019-08-11 00:00:00,29.7,0.0,1.4,50.0,996.2,27.2,6,0,입추,135,3
108,서울,2019-08-11 01:00:00,28.9,0.0,1.9,63.0,996.0,26.8,6,0,입추,135,3
108,서울,2019-08-11 07:00:00,26.6,0.0,1.3,62.0,994.4,25.4,6,0,입추,135,3
108,서울,2019-08-11 08:00:00,28.3,0.0,2.3,55.0,994.4,27.2,6,0,입추,135,3
108,서울,2019-08-11 09:00:00,30.0,0.0,2.2,52.0,993.9,30.9,6,0,입추,135,3
108,서울,2019-08-11 10:00:00,31.4,0.0,2.4,49.0,993.5,36.2,6,0,입추,135,3
108,서울,2019-08-11 11:00:00,31.3,0.0,3.1,51.0,993.1,35.1,6,0,입추,135,3
108,서울,2019-08-11 12:00:00,33.5,0.0,3.3,46.0,992.2,46.7,6,0,입추,135,3
108,서울,2019-08-11 13:00:00,34.6,0.0,3.8,40.0,991.4,49.7,6,0,입추,135,3
108,서울,2019-08-11 14:00:00,35.2,0.0,2.8,38.0,990.7,50.5,6,0,입추,135,3
108,서울,2019-08-11 15:00:00,35.1,0.0,4.0,37.0,990.3,46.9,6,0,입추,135,3
108,서울,2019-08-11 16:00:00,35.4,0.0,3.7,37.0,989.6,48.0,6,0,입추,135,3
108,서울,2019-08-11 17:00:00,34.6,0.0,2.0,39.0,989.7,39.6,6,0,입추,135,3
108,서울,2019-08-11 18:00:00,33.4,0.0,2.9,40.0,990.1,34.0,6,0,입추,135,3
108,서울,2019-08-11 19:00:00,32.3,0.0,3.6,43.0,989.6,30.0,6,0,입추,135,3
108,서울,2019-08-11 20:00:00,31.5,0.0,2.3,46.0,989.9,28.2,6,0,입추,135,3
108,서울,2019-08-11 21:00:00,31.3,0.0,2.9,46.0,990.3,29.0,6,0,입추,135,3
108,서울,2019-08-11 22:00:00,30.9,0.0,2.6,47.0,990.7,29.1,6,0,입추,135,3
108,서울,2019-08-11 23:00:00,27.2,3.4,2.2,82.0,990.5,26.5,6,1,입추,135,3
108,서울,2019-08-12 00:00:00,26.4,3.3,1.7,84.0,990.5,26.1,0,1,입추,135,3
108,서울,2019-08-12 01:00:00,25.3,12.3,2.0,95.0,990.3,25.0,0,1,입추,135,3
108,서울,2019-08-12 07:00:00,25.6,6.5,0.7,96.0,990.7,25.5,0,1,입추,135,3
108,서울,2019-08-12 08:00:00,25.5,3.2,0.7,96.0,990.7,25.8,0,1,입추,135,3
108,서울,2019-08-12 09:00:00,25.5,8.6,1.2,97.0,990.7,25.9,0,1,입추,135,3
108,서울,2019-08-12 10:00:00,25.8,2.4,1.4,96.0,990.9,26.2,0,1,입추,135,3
108,서울,2019-08-12 11:00:00,26.2,3.4,0.8,95.0,991.2,27.4,0,1,입추,135,3
108,서울,2019-08-12 12:00:00,26.7,0.0,1.4,90.0,990.8,28.2,0,0,입추,135,3
108,서울,2019-08-12 13:00:00,27.4,0.1,1.6,84.0,990.9,28.4,0,1,입추,135,3
108,서울,2019-08-12 14:00:00,27.3,0.9,1.3,91.0,990.7,28.6,0,1,입추,135,3
108,서울,2019-08-12 15:00:00,27.3,2.4,0.9,95.0,990.9,28.5,0,1,입추,135,3
108,서울,2019-08-12 16:00:00,27.8,2.1,0.9,95.0,990.5,29.6,0,1,입추,135,3
108,서울,2019-08-12 17:00:00,28.4,0.1,2.0,84.0,990.7,30.2,0,1,입추,135,3
108,서울,2019-08-12 18:00:00,28.3,0.0,1.4,87.0,990.6,29.8,0,0,입추,135,3
108,서울,2019-08-12 19:00:00,27.8,0.0,1.0,87.0,991.0,28.5,0,0,입추,135,3
108,서울,2019-08-12 20:00:00,27.4,0.0,1.5,89.0,991.6,27.4,0,0,입추,135,3
108,서울,2019-08-12 21:00:00,27.2,0.0,1.2,88.0,991.9,27.2,0,0,입추,135,3
108,서울,2019-08-12 22:00:00,26.9,6.7,0.9,96.0,992.2,26.8,0,1,입추,135,3
108,서울,2019-08-12 23:00:00,26.6,1.0,0.8,96.0,992.2,26.5,0,1,입추,135,3
108,서울,2019-08-13 00:00:00,26.4,0.0,1.0,96.0,992.2,26.1,1,0,입추,135,3
108,서울,2019-08-13 01:00:00,26.2,0.0,1.0,95.0,992.1,25.9,1,0,입추,135,3
108,서울,2019-08-13 07:00:00,25.1,0.0,2.0,93.0,993.6,25.7,1,0,입추,135,3
108,서울,2019-08-13 08:00:00,25.8,0.0,1.2,80.0,993.6,27.6,1,0,입추,135,3
108,서울,2019-08-13 09:00:00,26.7,0.0,0.7,83.0,993.6,28.3,1,0,입추,135,3
108,서울,2019-08-13 10:00:00,28.1,0.0,0.9,73.0,993.6,29.8,1,0,입추,135,3
108,서울,2019-08-13 11:00:00,30.1,0.0,1.8,62.0,993.5,34.6,1,0,입추,135,3
108,서울,2019-08-13 12:00:00,30.0,0.0,2.0,71.0,993.3,32.8,1,0,입추,135,3
108,서울,2019-08-13 13:00:00,31.8,0.0,1.9,57.0,993.0,37.8,1,0,입추,135,3
108,서울,2019-08-13 14:00:00,32.4,0.0,1.9,60.0,992.7,35.1,1,0,입추,135,3
108,서울,2019-08-13 15:00:00,34.1,0.0,1.4,50.0,992.0,39.9,1,0,입추,135,3
108,서울,2019-08-13 16:00:00,35.2,0.0,1.3,47.0,991.5,40.1,1,0,입추,135,3
108,서울,2019-08-13 17:00:00,34.5,0.0,1.5,48.0,991.4,34.6,1,0,입추,135,3
108,서울,2019-08-13 18:00:00,33.3,0.0,2.4,61.0,991.5,32.2,1,0,입추,135,3
108,서울,2019-08-13 19:00:00,31.7,0.0,2.1,71.0,991.8,29.9,1,0,입추,135,3
108,서울,2019-08-13 20:00:00,31.0,0.0,0.8,76.0,992.2,29.1,1,0,입추,135,3
108,서울,2019-08-13 21:00:00,30.3,0.0,1.8,77.0,992.8,28.4,1,0,입추,135,3
108,서울,2019-08-13 22:00:00,29.9,0.0,1.4,77.0,992.5,28.2,1,0,입추,135,3
108,서울,2019-08-13 23:00:00,27.9,6.4,0.1,87.0,993.4,27.6,1,1,입추,135,3
108,서울,2019-08-14 00:00:00,27.7,0.0,1.1,85.0,993.5,27.5,2,0,입추,135,3
108,서울,2019-08-14 01:00:00,27.5,0.0,0.9,92.0,993.4,27.3,2,0,입추,135,3
108,서울,2019-08-14 07:00:00,26.2,0.0,1.0,77.0,992.3,25.8,2,0,입추,135,3
108,서울,2019-08-14 08:00:00,27.9,0.0,1.3,66.0,992.2,26.6,2,0,입추,135,3
108,서울,2019-08-14 09:00:00,29.6,0.0,1.3,59.0,991.9,28.3,2,0,입추,135,3
108,서울,2019-08-14 10:00:00,31.2,0.0,1.3,56.0,991.6,31.9,2,0,입추,135,3
108,서울,2019-08-14 11:00:00,32.4,0.0,2.1,50.0,991.3,35.9,2,0,입추,135,3
108,서울,2019-08-14 12:00:00,33.5,0.0,1.9,50.0,990.6,39.2,2,0,입추,135,3
108,서울,2019-08-14 13:00:00,34.7,0.0,2.3,45.0,990.1,41.6,2,0,입추,135,3
108,서울,2019-08-14 14:00:00,35.5,0.0,2.6,45.0,989.6,40.9,2,0,입추,135,3
108,서울,2019-08-14 15:00:00,35.3,0.0,1.9,44.0,989.1,39.5,2,0,입추,135,3
108,서울,2019-08-14 16:00:00,34.2,0.0,1.0,51.0,988.6,33.7,2,0,입추,135,3
108,서울,2019-08-14 17:00:00,33.5,0.0,1.3,54.0,988.4,31.9,2,0,입추,135,3
108,서울,2019-08-14 18:00:00,32.9,0.0,1.9,54.0,988.0,30.6,2,0,입추,135,3
108,서울,2019-08-14 19:00:00,32.0,0.0,2.0,57.0,988.0,29.1,2,0,입추,135,3
108,서울,2019-08-14 20:00:00,31.1,0.0,2.0,59.0,988.4,28.2,2,0,입추,135,3
108,서울,2019-08-14 21:00:00,30.1,0.0,1.9,60.0,988.6,27.4,2,0,입추,135,3
108,서울,2019-08-14 22:00:00,29.4,0.0,2.0,61.0,988.6,26.7,2,0,입추,135,3
108,서울,2019-08-14 23:00:00,28.9,0.0,2.7,61.0,988.2,26.1,2,0,입추,135,3
108,서울,2019-08-15 00:00:00,28.6,0.0,2.3,62.0,987.8,26.1,3,0,입추,135,3
108,서울,2019-08-15 01:00:00,28.2,0.0,1.3,63.0,987.2,25.9,3,0,입추,135,3
108,서울,2019-08-15 07:00:00,26.7,0.0,1.5,68.0,985.6,25.9,3,0,입추,135,3
108,서울,2019-08-15 08:00:00,26.9,0.0,1.3,68.0,985.2,26.3,3,0,입추,135,3
108,서울,2019-08-15 09:00:00,26.9,0.1,0.9,74.0,985.2,27.4,3,1,입추,135,3
108,서울,2019-08-15 10:00:00,27.2,0.4,0.6,78.0,985.0,28.6,3,1,입추,135,3
108,서울,2019-08-15 11:00:00,26.6,0.5,1.3,83.0,984.8,27.6,3,1,입추,135,3
108,서울,2019-08-15 12:00:00,25.6,2.3,0.7,93.0,984.4,26.8,3,1,입추,135,3
108,서울,2019-08-15 13:00:00,25.2,5.8,0.7,96.0,984.0,26.4,3,1,입추,135,3
108,서울,2019-08-15 14:00:00,25.7,5.2,1.3,95.0,983.4,27.7,3,1,입추,135,3
108,서울,2019-08-15 15:00:00,26.0,1.1,1.4,88.0,982.9,29.2,3,1,입추,135,3
108,서울,2019-08-15 16:00:00,25.9,0.0,1.4,86.0,982.4,28.0,3,0,입추,135,3
108,서울,2019-08-15 17:00:00,25.4,0.3,1.1,88.0,982.2,27.1,3,1,입추,135,3
108,서울,2019-08-15 18:00:00,25.2,0.5,1.4,89.0,981.3,27.3,3,1,입추,135,3
108,서울,2019-08-15 19:00:00,25.3,0.0,2.0,88.0,981.3,26.5,3,0,입추,135,3
108,서울,2019-08-15 20:00:00,24.9,0.0,0.9,93.0,981.5,25.8,3,0,입추,135,3
108,서울,2019-08-15 21:00:00,24.7,0.0,1.2,90.0,981.8,25.5,3,0,입추,135,3
108,서울,2019-08-15 22:00:00,24.3,0.0,0.7,89.0,981.8,25.0,3,0,입추,135,3
108,서울,2019-08-15 23:00:00,24.1,0.0,1.5,89.0,981.8,24.9,3,0,입추,135,3
108,서울,2019-08-16 00:00:00,23.9,0.0,1.5,93.0,982.0,24.6,4,0,입추,135,3
108,서울,2019-08-16 01:00:00,23.6,0.0,0.4,93.0,981.9,24.1,4,0,입추,135,3
108,서울,2019-08-16 07:00:00,23.4,0.0,1.0,81.0,983.9,24.5,4,0,입추,135,3
108,서울,2019-08-16 08:00:00,23.5,0.1,0.8,85.0,984.2,25.0,4,1,입추,135,3
108,서울,2019-08-16 09:00:00,24.6,0.0,0.5,79.0,984.3,27.1,4,0,입추,135,3
108,서울,2019-08-16 10:00:00,26.0,0.0,0.6,76.0,984.5,28.3,4,0,입추,135,3
108,서울,2019-08-16 11:00:00,26.9,0.0,2.9,74.0,984.6,28.9,4,0,입추,135,3
108,서울,2019-08-16 12:00:00,28.0,0.0,2.2,72.0,984.5,30.4,4,0,입추,135,3
108,서울,2019-08-16 13:00:00,28.7,0.0,3.6,67.0,984.6,33.3,4,0,입추,135,3
108,서울,2019-08-16 14:00:00,29.1,0.0,3.4,67.0,984.9,32.5,4,0,입추,135,3
108,서울,2019-08-16 15:00:00,29.0,0.0,4.5,64.0,985.1,33.3,4,0,입추,135,3
108,서울,2019-08-16 16:00:00,29.1,0.0,4.0,61.0,985.3,32.7,4,0,입추,135,3
108,서울,2019-08-16 17:00:00,28.3,0.0,4.6,67.0,986.2,29.5,4,0,입추,135,3
108,서울,2019-08-16 18:00:00,28.6,0.0,3.6,61.0,986.3,29.1,4,0,입추,135,3
108,서울,2019-08-16 19:00:00,27.7,0.0,2.9,70.0,987.2,27.3,4,0,입추,135,3
108,서울,2019-08-16 20:00:00,26.5,0.0,2.5,67.0,987.9,25.8,4,0,입추,135,3
108,서울,2019-08-16 21:00:00,25.9,0.0,2.6,68.0,988.6,25.0,4,0,입추,135,3
108,서울,2019-08-16 22:00:00,25.6,0.0,2.0,72.0,988.8,24.6,4,0,입추,135,3
108,서울,2019-08-16 23:00:00,25.3,0.0,3.2,74.0,989.3,24.4,4,0,입추,135,3
108,서울,2019-08-17 00:00:00,25.1,0.0,3.4,77.0,990.0,24.4,5,0,입추,135,3
108,서울,2019-08-17 01:00:00,25.0,0.0,2.9,80.0,989.9,24.7,5,0,입추,135,3
108,서울,2019-08-17 07:00:00,24.2,0.0,2.5,80.0,990.7,24.1,5,0,입추,135,3
108,서울,2019-08-17 08:00:00,24.8,0.0,1.6,72.0,991.2,25.5,5,0,입추,135,3
108,서울,2019-08-17 09:00:00,25.5,0.0,2.0,72.0,991.3,27.3,5,0,입추,135,3
108,서울,2019-08-17 10:00:00,26.4,0.0,2.6,69.0,991.1,29.5,5,0,입추,135,3
108,서울,2019-08-17 11:00:00,27.4,0.0,2.0,66.0,991.1,32.5,5,0,입추,135,3
108,서울,2019-08-17 12:00:00,27.1,0.0,2.9,72.0,990.9,30.5,5,0,입추,135,3
108,서울,2019-08-17 13:00:00,27.7,0.0,2.4,66.0,990.7,31.1,5,0,입추,135,3
108,서울,2019-08-17 14:00:00,28.0,0.0,2.5,66.0,990.4,29.6,5,0,입추,135,3
108,서울,2019-08-17 15:00:00,28.6,0.0,4.1,60.0,990.3,32.6,5,0,입추,135,3
108,서울,2019-08-17 16:00:00,28.7,0.0,3.7,54.0,990.4,32.3,5,0,입추,135,3
108,서울,2019-08-17 17:00:00,28.8,0.0,3.6,52.0,990.7,30.4,5,0,입추,135,3
108,서울,2019-08-17 18:00:00,28.4,0.0,2.9,48.0,990.8,27.4,5,0,입추,135,3
108,서울,2019-08-17 19:00:00,27.0,0.0,3.1,60.0,991.5,24.6,5,0,입추,135,3
108,서울,2019-08-17 20:00:00,25.5,0.0,2.5,69.0,992.2,23.5,5,0,입추,135,3
108,서울,2019-08-17 21:00:00,25.0,0.0,2.5,67.0,993.1,23.1,5,0,입추,135,3
108,서울,2019-08-17 22:00:00,24.4,0.0,1.9,71.0,993.6,22.7,5,0,입추,135,3
108,서울,2019-08-17 23:00:00,23.7,0.0,1.9,72.0,994.0,21.9,5,0,입추,135,3
108,서울,2019-08-18 00:00:00,23.4,0.0,2.3,73.0,994.5,21.6,6,0,입추,135,3
108,서울,2019-08-18 01:00:00,23.2,0.0,1.9,74.0,994.7,21.4,6,0,입추,135,3
108,서울,2019-08-18 07:00:00,22.8,0.0,1.2,80.0,996.5,22.5,6,0,입추,135,3
108,서울,2019-08-18 08:00:00,23.5,0.0,1.6,76.0,996.9,24.5,6,0,입추,135,3
108,서울,2019-08-18 09:00:00,24.4,0.0,2.1,72.0,997.1,25.5,6,0,입추,135,3
108,서울,2019-08-18 10:00:00,26.0,0.0,1.5,60.0,997.3,31.6,6,0,입추,135,3
108,서울,2019-08-18 11:00:00,26.7,0.0,2.2,57.0,997.5,34.1,6,0,입추,135,3
108,서울,2019-08-18 12:00:00,27.1,0.0,1.6,55.0,997.4,31.2,6,0,입추,135,3
108,서울,2019-08-18 13:00:00,28.3,0.0,1.6,48.0,997.3,35.6,6,0,입추,135,3
108,서울,2019-08-18 14:00:00,29.5,0.0,2.2,42.0,997.0,41.0,6,0,입추,135,3
108,서울,2019-08-18 15:00:00,30.1,0.0,1.3,40.0,996.6,41.6,6,0,입추,135,3
108,서울,2019-08-18 16:00:00,30.7,0.0,2.2,41.0,996.5,40.7,6,0,입추,135,3
108,서울,2019-08-18 17:00:00,29.2,0.0,2.3,49.0,996.3,32.6,6,0,입추,135,3
108,서울,2019-08-18 18:00:00,29.0,0.0,2.7,51.0,996.3,29.6,6,0,입추,135,3
108,서울,2019-08-18 19:00:00,27.3,0.0,2.0,57.0,996.7,26.4,6,0,입추,135,3
108,서울,2019-08-18 20:00:00,26.0,0.0,2.0,58.0,997.4,24.6,6,0,입추,135,3
108,서울,2019-08-18 21:00:00,25.2,0.0,1.8,73.0,998.2,24.0,6,0,입추,135,3
108,서울,2019-08-18 22:00:00,24.6,0.0,1.6,77.0,998.4,23.4,6,0,입추,135,3
108,서울,2019-08-18 23:00:00,24.2,0.0,0.9,79.0,998.5,22.8,6,0,입추,135,3
108,서울,2019-08-19 00:00:00,23.6,0.0,0.5,78.0,998.7,22.1,0,0,입추,135,3
108,서울,2019-08-19 01:00:00,23.2,0.0,0.7,80.0,998.8,21.8,0,0,입추,135,3
108,서울,2019-08-19 07:00:00,21.5,0.0,1.2,80.0,1000.2,21.4,0,0,입추,135,3
108,서울,2019-08-19 08:00:00,23.1,0.0,1.2,72.0,1000.3,23.3,0,0,입추,135,3
108,서울,2019-08-19 09:00:00,24.8,0.0,1.3,64.0,1000.5,26.7,0,0,입추,135,3
108,서울,2019-08-19 10:00:00,26.4,0.0,1.7,62.0,1000.7,29.9,0,0,입추,135,3
108,서울,2019-08-19 11:00:00,27.9,0.0,1.2,53.0,1000.6,35.2,0,0,입추,135,3
108,서울,2019-08-19 12:00:00,28.8,0.0,1.1,51.0,1000.2,34.9,0,0,입추,135,3
108,서울,2019-08-19 13:00:00,29.0,0.0,1.2,43.0,1000.0,36.6,0,0,입추,135,3
108,서울,2019-08-19 14:00:00,30.7,0.0,1.5,43.0,999.4,44.4,0,0,입추,135,3
108,서울,2019-08-19 15:00:00,30.6,0.0,0.7,41.0,999.0,36.6,0,0,입추,135,3
108,서울,2019-08-19 16:00:00,30.8,0.0,1.0,39.0,998.7,35.2,0,0,입추,135,3
108,서울,2019-08-19 17:00:00,30.9,0.0,2.3,39.0,998.8,33.8,0,0,입추,135,3
108,서울,2019-08-19 18:00:00,30.4,0.0,1.4,44.0,998.7,30.6,0,0,입추,135,3
108,서울,2019-08-19 19:00:00,29.3,0.0,2.3,51.0,999.1,27.9,0,0,입추,135,3
108,서울,2019-08-19 20:00:00,27.9,0.0,0.8,53.0,999.2,25.6,0,0,입추,135,3
108,서울,2019-08-19 21:00:00,27.0,0.0,0.9,60.0,999.8,24.4,0,0,입추,135,3
108,서울,2019-08-19 22:00:00,26.1,0.0,1.0,62.0,1000.2,23.8,0,0,입추,135,3
108,서울,2019-08-19 23:00:00,25.6,0.0,0.3,62.0,1000.4,23.2,0,0,입추,135,3
108,서울,2019-08-20 00:00:00,25.0,0.0,0.9,61.0,1000.4,22.8,1,0,입추,135,3
108,서울,2019-08-20 01:00:00,24.8,0.0,0.7,64.0,1000.6,22.9,1,0,입추,135,3
108,서울,2019-08-20 07:00:00,23.5,0.0,1.0,70.0,1001.4,22.4,1,0,입추,135,3
108,서울,2019-08-20 08:00:00,24.8,0.0,1.3,64.0,1001.0,23.8,1,0,입추,135,3
108,서울,2019-08-20 09:00:00,26.5,0.0,1.3,59.0,1000.9,27.1,1,0,입추,135,3
108,서울,2019-08-20 10:00:00,28.3,0.0,1.2,55.0,1000.9,33.1,1,0,입추,135,3
108,서울,2019-08-20 11:00:00,29.7,0.0,1.3,52.0,1001.1,39.6,1,0,입추,135,3
108,서울,2019-08-20 12:00:00,30.9,0.0,1.7,49.0,1000.6,44.6,1,0,입추,135,3
108,서울,2019-08-20 13:00:00,31.8,0.0,1.1,47.0,1000.0,48.3,1,0,입추,135,3
